firstName,lastName,email,department,position,basicSalary,gender,phone,dateJoined
Sampson,Owusu,sampson.owusu.1258@thenoveltyconcepts.com,Operations,Logistics Coordinator,5853,Female,+233208001002,2018-11-13
Adjoa,Frimpong,adjoa.frimpong.1259@thenoveltyconcepts.com,Sales,Account Executive,4939,Female,+233207154125,2025-02-19
Yaw,Amankwah,yaw.amankwah.1260@thenoveltyconcepts.com,Sales,Sales Representative,4970,Male,+233201523474,2024-03-10
Yaw,Osei,yaw.osei.1261@thenoveltyconcepts.com,IT,Software Engineer,10858,Female,+233202974978,2021-06-03
Kojo,Gyamfi,kojo.gyamfi.1262@thenoveltyconcepts.com,Finance,Head of Finance,15774,Male,+233209922145,2021-01-12
Abigail,Quansah,abigail.quansah.1263@thenoveltyconcepts.com,Sales,Account Executive,7046,Female,+233207248978,2025-02-17
Kow,Tetteh,kow.tetteh.1264@thenoveltyconcepts.com,Marketing,Marketing Executive,10382,Male,+233202402007,2016-01-07
Adjoa,Appiah,adjoa.appiah.1265@thenoveltyconcepts.com,Marketing,Content Creator,10899,Female,+233204700556,2018-12-18
Abena,Oppong,abena.oppong.1266@thenoveltyconcepts.com,Marketing,Marketing Executive,4245,Male,+233203997257,2019-11-02
Kwaku,Amankwah,kwaku.amankwah.1267@thenoveltyconcepts.com,Sales,Business Development Assoc.,9069,Female,+233206886912,2017-09-19
Ama,Osei,ama.osei.1268@thenoveltyconcepts.com,Sales,Sales Representative,6771,Female,+233208480327,2017-06-05
Ama,Boateng,ama.boateng.1269@thenoveltyconcepts.com,Marketing,SEO Specialist,6619,Male,+233203455556,2021-07-23
Ebenezer,Danquah,ebenezer.danquah.1270@thenoveltyconcepts.com,Sales,Account Executive,6443,Male,+233207561343,2018-06-04
Adjoa,Adu,adjoa.adu.1271@thenoveltyconcepts.com,Finance,Financial Analyst,3003,Female,+233204826028,2023-08-02
Yaw,Amankwah,yaw.amankwah.1272@thenoveltyconcepts.com,Sales,Account Executive,4348,Male,+233202509078,2023-01-10
Isaac,Appiah,isaac.appiah.1273@thenoveltyconcepts.com,HR,Benefits Coordinator,9311,Male,+233207639014,2020-03-06
Kofi,Nkansah,kofi.nkansah.1274@thenoveltyconcepts.com,IT,DevOps Engineer,6260,Female,+233204842450,2022-06-25
Kwesi,Appiah,kwesi.appiah.1275@thenoveltyconcepts.com,HR,Benefits Coordinator,5906,Female,+233208899589,2020-03-08
Patricia,Sarpong,patricia.sarpong.1276@thenoveltyconcepts.com,Sales,Sales Manager,19607,Male,+233203679710,2017-06-06
Kofi,Turkson,kofi.turkson.1277@thenoveltyconcepts.com,IT,QA Analyst,9676,Female,+233203889829,2021-09-24
Kow,Sarpong,kow.sarpong.1278@thenoveltyconcepts.com,Finance,Payroll Clerk,7537,Male,+233208379966,2018-10-22
Yaa,Adu,yaa.adu.1279@thenoveltyconcepts.com,Finance,Financial Analyst,8094,Female,+233203906231,2022-06-26
Kojo,Gyamfi,kojo.gyamfi.1280@thenoveltyconcepts.com,Finance,Head of Finance,18055,Male,+233207510980,2025-01-27
Michael,Tetteh,michael.tetteh.1281@thenoveltyconcepts.com,Finance,Auditor,10766,Female,+233209376207,2025-12-21
Patricia,Donkor,patricia.donkor.1282@thenoveltyconcepts.com,Legal,Compliance Officer,3159,Female,+233207519966,2023-12-13
Kow,Annan,kow.annan.1283@thenoveltyconcepts.com,HR,HR Officer,8165,Male,+233203638628,2018-11-02
Akua,Owusu,akua.owusu.1284@thenoveltyconcepts.com,Legal,Paralegal,3509,Female,+233207340109,2018-01-06
Kwaku,Osei,kwaku.osei.1285@thenoveltyconcepts.com,Legal,Legal Assistant,7111,Female,+233204817483,2023-02-22
Samuel,Frimpong,samuel.frimpong.1286@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,7827,Male,+233201456494,2024-03-30
Gifty,Osei,gifty.osei.1287@thenoveltyconcepts.com,Operations,Operations Officer,4470,Female,+233201115672,2018-02-07
Blessing,Adjei,blessing.adjei.1288@thenoveltyconcepts.com,Operations,Admin Assistant,8075,Male,+233206070293,2020-08-06
Michael,Owusu,michael.owusu.1289@thenoveltyconcepts.com,IT,Software Engineer,3403,Female,+233203970782,2022-11-26
Kojo,Baah,kojo.baah.1290@thenoveltyconcepts.com,IT,System Administrator,4224,Female,+233201466989,2023-11-11
Kwame,Donkor,kwame.donkor.1291@thenoveltyconcepts.com,Finance,Auditor,9460,Male,+233201019684,2017-03-08
Patricia,Nkansah,patricia.nkansah.1292@thenoveltyconcepts.com,HR,HR Assistant,3981,Male,+233201418545,2021-06-04
Kofi,Donkor,kofi.donkor.1293@thenoveltyconcepts.com,IT,IT Support Specialist,10944,Female,+233205174725,2021-06-17
Kow,Amankwah,kow.amankwah.1294@thenoveltyconcepts.com,IT,System Administrator,3743,Female,+233208658371,2019-12-22
Gifty,Oppong,gifty.oppong.1295@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,7772,Male,+233206652322,2019-11-28
Kwesi,Adjei,kwesi.adjei.1296@thenoveltyconcepts.com,Finance,Accountant,6768,Male,+233209575914,2017-02-10
Samuel,Osei,samuel.osei.1297@thenoveltyconcepts.com,IT,System Administrator,3527,Male,+233204358578,2020-11-10
Daniel,Sarpong,daniel.sarpong.1298@thenoveltyconcepts.com,Marketing,Marketing Manager,20453,Male,+233204204271,2019-12-31
Samuel,Asare,samuel.asare.1299@thenoveltyconcepts.com,HR,HR Manager,12218,Female,+233209709204,2017-07-01
Prince,Kwarteng,prince.kwarteng.1300@thenoveltyconcepts.com,IT,Software Engineer,4811,Male,+233209921524,2024-05-14
Kofi,Adjei,kofi.adjei.1301@thenoveltyconcepts.com,Marketing,SEO Specialist,7511,Female,+233203492915,2021-09-28
Yaa,Asare,yaa.asare.1302@thenoveltyconcepts.com,Marketing,Marketing Manager,23210,Female,+233201669248,2019-08-28
Ebenezer,Frimpong,ebenezer.frimpong.1303@thenoveltyconcepts.com,Marketing,SEO Specialist,6789,Female,+233203139211,2024-08-08
Akosua,Gyamfi,akosua.gyamfi.1304@thenoveltyconcepts.com,Legal,Legal Manager,24144,Male,+233202720434,2019-07-16
Sampson,Gyamfi,sampson.gyamfi.1305@thenoveltyconcepts.com,Sales,Sales Manager,21390,Male,+233202843154,2022-01-27
Kwesi,Yeboah,kwesi.yeboah.1306@thenoveltyconcepts.com,Marketing,Social Media Manager,4158,Male,+233201658908,2024-05-13
Michael,Turkson,michael.turkson.1307@thenoveltyconcepts.com,Marketing,SEO Specialist,9965,Female,+233201975619,2016-10-10
Yaw,Boateng,yaw.boateng.1308@thenoveltyconcepts.com,IT,IT Support Specialist,5561,Male,+233202565039,2017-02-04
Daniel,Owusu,daniel.owusu.1309@thenoveltyconcepts.com,Marketing,Content Creator,4739,Male,+233202706324,2023-03-20
Adjoa,Asare,adjoa.asare.1310@thenoveltyconcepts.com,HR,Benefits Coordinator,9852,Female,+233202316430,2017-02-03
Kojo,Tetteh,kojo.tetteh.1311@thenoveltyconcepts.com,Legal,Legal Assistant,9085,Male,+233208473729,2016-12-06
Adjoa,Acheampong,adjoa.acheampong.1312@thenoveltyconcepts.com,Marketing,SEO Specialist,5448,Female,+233201369330,2022-04-11
Yaa,Mensah,yaa.mensah.1313@thenoveltyconcepts.com,Legal,Compliance Officer,6432,Male,+233208173803,2024-06-04
Kow,Oppong,kow.oppong.1314@thenoveltyconcepts.com,Finance,Auditor,8494,Male,+233203807153,2018-09-17
Nana,Acheampong,nana.acheampong.1315@thenoveltyconcepts.com,IT,DevOps Engineer,5450,Female,+233201022083,2020-04-06
Yaa,Oppong,yaa.oppong.1316@thenoveltyconcepts.com,HR,Benefits Coordinator,10081,Male,+233205757728,2021-11-10
Nana,Amankwah,nana.amankwah.1317@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,7471,Male,+233209990618,2022-03-26
Akua,Oppong,akua.oppong.1318@thenoveltyconcepts.com,HR,HR Officer,8546,Male,+233208667386,2021-04-25
Akosua,Donkor,akosua.donkor.1319@thenoveltyconcepts.com,Marketing,Marketing Manager,15557,Male,+233206902762,2023-12-18
Emmanuel,Owusu,emmanuel.owusu.1320@thenoveltyconcepts.com,Operations,Operations Officer,7499,Male,+233209921949,2025-06-24
Ebenezer,Tetteh,ebenezer.tetteh.1321@thenoveltyconcepts.com,Marketing,Social Media Manager,3371,Male,+233203860931,2018-04-15
Afia,Acheampong,afia.acheampong.1322@thenoveltyconcepts.com,Marketing,SEO Specialist,9764,Female,+233208906828,2020-09-24
Kofi,Adjei,kofi.adjei.1323@thenoveltyconcepts.com,IT,QA Analyst,4833,Male,+233209584194,2022-09-17
Yaw,Bonsu,yaw.bonsu.1324@thenoveltyconcepts.com,HR,HR Officer,8126,Male,+233209050122,2018-05-11
Akua,Oppong,akua.oppong.1325@thenoveltyconcepts.com,IT,QA Analyst,9568,Female,+233204157940,2024-12-26
Kofi,Osei,kofi.osei.1326@thenoveltyconcepts.com,Finance,Financial Analyst,5654,Female,+233206102268,2020-07-29
Michael,Donkor,michael.donkor.1327@thenoveltyconcepts.com,IT,Software Engineer,8123,Male,+233205420051,2021-01-13
Prince,Bonsu,prince.bonsu.1328@thenoveltyconcepts.com,Operations,Logistics Coordinator,3530,Male,+233203743291,2022-05-06
Rita,Bonsu,rita.bonsu.1329@thenoveltyconcepts.com,HR,HR Assistant,7227,Male,+233209571233,2020-12-09
Nana,Tetteh,nana.tetteh.1330@thenoveltyconcepts.com,IT,DevOps Engineer,9925,Male,+233204713901,2017-01-14
Prince,Baah,prince.baah.1331@thenoveltyconcepts.com,Sales,Sales Representative,10301,Female,+233208353754,2022-07-19
Sampson,Bonsu,sampson.bonsu.1332@thenoveltyconcepts.com,Finance,Payroll Clerk,7570,Female,+233208583856,2016-07-14
Kwame,Nkansah,kwame.nkansah.1333@thenoveltyconcepts.com,Marketing,Marketing Executive,4633,Male,+233208179257,2022-04-10
Rita,Amankwah,rita.amankwah.1334@thenoveltyconcepts.com,Marketing,Social Media Manager,9794,Male,+233206424586,2023-12-08
Yaa,Adjei,yaa.adjei.1335@thenoveltyconcepts.com,Finance,Payroll Clerk,3922,Male,+233206441249,2019-07-11
Kwame,Frimpong,kwame.frimpong.1336@thenoveltyconcepts.com,Finance,Auditor,6577,Female,+233204669994,2018-03-21
Kow,Acheampong,kow.acheampong.1337@thenoveltyconcepts.com,Legal,Legal Assistant,4768,Male,+233201577792,2018-10-25
Kojo,Quansah,kojo.quansah.1338@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,5143,Female,+233207655794,2023-05-21
Blessing,Appiah,blessing.appiah.1339@thenoveltyconcepts.com,Marketing,Content Creator,8902,Male,+233201629153,2022-11-13
Yaa,Appiah,yaa.appiah.1340@thenoveltyconcepts.com,Legal,Legal Assistant,7990,Female,+233208004643,2025-01-10
Prince,Adu,prince.adu.1341@thenoveltyconcepts.com,Operations,Operations Officer,8361,Male,+233209347518,2016-05-06
Yaa,Owusu,yaa.owusu.1342@thenoveltyconcepts.com,Marketing,Content Creator,7235,Female,+233201488698,2019-01-23
Michael,Adu,michael.adu.1343@thenoveltyconcepts.com,Marketing,Content Creator,8199,Female,+233204322154,2025-01-03
Akosua,Yeboah,akosua.yeboah.1344@thenoveltyconcepts.com,Operations,Operations Manager,13315,Female,+233204673726,2016-02-19
Abigail,Bonsu,abigail.bonsu.1345@thenoveltyconcepts.com,Legal,Compliance Officer,9349,Female,+233203014444,2021-07-02
Ama,Frimpong,ama.frimpong.1346@thenoveltyconcepts.com,Sales,Sales Representative,10194,Female,+233201603672,2023-05-15
Adjoa,Tetteh,adjoa.tetteh.1347@thenoveltyconcepts.com,HR,HR Assistant,9052,Male,+233201867000,2020-01-21
Kow,Adjei,kow.adjei.1348@thenoveltyconcepts.com,Legal,Paralegal,6917,Male,+233208763355,2019-02-18
Michael,Yiadom,michael.yiadom.1349@thenoveltyconcepts.com,Marketing,SEO Specialist,3721,Male,+233205917221,2023-01-18
Ama,Adjei,ama.adjei.1350@thenoveltyconcepts.com,Operations,Operations Officer,3530,Male,+233208078657,2025-10-20
Ama,Adjei,ama.adjei.1351@thenoveltyconcepts.com,Finance,Payroll Clerk,5441,Male,+233207613130,2018-10-14
Afia,Adu,afia.adu.1352@thenoveltyconcepts.com,Operations,Logistics Coordinator,4197,Female,+233201269050,2024-01-03
Kwesi,Danquah,kwesi.danquah.1353@thenoveltyconcepts.com,Legal,Paralegal,4132,Male,+233206472664,2017-08-14
Kow,Frimpong,kow.frimpong.1354@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,9432,Female,+233204384623,2022-07-28
Kofi,Nkansah,kofi.nkansah.1355@thenoveltyconcepts.com,Legal,Legal Manager,17698,Female,+233208079681,2019-11-10
Michael,Owusu,michael.owusu.1356@thenoveltyconcepts.com,Legal,Legal Assistant,4789,Male,+233209725484,2024-01-31
Rita,Bonsu,rita.bonsu.1357@thenoveltyconcepts.com,Finance,Payroll Clerk,4478,Female,+233207015052,2025-12-13
Akua,Donkor,akua.donkor.1358@thenoveltyconcepts.com,HR,HR Officer,6073,Male,+233207911257,2021-04-29
Maame,Osei,maame.osei.1359@thenoveltyconcepts.com,Sales,Account Executive,5057,Female,+233204777130,2018-06-16
Daniel,Quansah,daniel.quansah.1360@thenoveltyconcepts.com,IT,IT Support Specialist,3454,Female,+233205013070,2016-05-16
Abena,Owusu,abena.owusu.1361@thenoveltyconcepts.com,HR,HR Officer,9351,Male,+233202200811,2016-04-08
Abigail,Owusu,abigail.owusu.1362@thenoveltyconcepts.com,HR,HR Assistant,5302,Female,+233204766968,2025-10-13
Sampson,Asare,sampson.asare.1363@thenoveltyconcepts.com,Marketing,SEO Specialist,7477,Female,+233207962380,2021-12-14
Yaa,Acheampong,yaa.acheampong.1364@thenoveltyconcepts.com,Finance,Payroll Clerk,10656,Male,+233207971066,2019-09-09
Emmanuel,Appiah,emmanuel.appiah.1365@thenoveltyconcepts.com,IT,QA Analyst,10183,Male,+233203520650,2017-04-30
Kow,Nkansah,kow.nkansah.1366@thenoveltyconcepts.com,Finance,Payroll Clerk,3961,Female,+233209323855,2022-02-06
Sampson,Donkor,sampson.donkor.1367@thenoveltyconcepts.com,Marketing,Social Media Manager,8157,Female,+233207630289,2016-09-24
Akosua,Yiadom,akosua.yiadom.1368@thenoveltyconcepts.com,Finance,Financial Analyst,8749,Male,+233206131778,2024-04-03
Kwaku,Danquah,kwaku.danquah.1369@thenoveltyconcepts.com,Marketing,Content Creator,9685,Female,+233206975497,2019-02-26
Kwaku,Owusu,kwaku.owusu.1370@thenoveltyconcepts.com,Operations,Operations Officer,10523,Female,+233205385068,2018-02-18
Kwame,Bonsu,kwame.bonsu.1371@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,9593,Male,+233207737517,2018-02-14
Yaw,Acheampong,yaw.acheampong.1372@thenoveltyconcepts.com,Sales,Sales Manager,17169,Female,+233205465573,2021-02-09
Ama,Annan,ama.annan.1373@thenoveltyconcepts.com,Sales,Account Executive,10674,Female,+233205802579,2019-09-25
Akosua,Owusu,akosua.owusu.1374@thenoveltyconcepts.com,HR,HR Officer,3435,Female,+233207346397,2023-11-07
Kwesi,Baah,kwesi.baah.1375@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,4990,Female,+233205245580,2019-04-03
Kow,Amankwah,kow.amankwah.1376@thenoveltyconcepts.com,Finance,Finance Manager,19633,Female,+233209289760,2016-07-25
Yaa,Baah,yaa.baah.1377@thenoveltyconcepts.com,Sales,Business Development Assoc.,8516,Male,+233201148791,2023-06-25
Kow,Gyamfi,kow.gyamfi.1378@thenoveltyconcepts.com,Marketing,Marketing Executive,3097,Male,+233206838437,2020-10-24
Gifty,Tetteh,gifty.tetteh.1379@thenoveltyconcepts.com,IT,Software Engineer,5586,Male,+233201091397,2021-12-05
Isaac,Frimpong,isaac.frimpong.1380@thenoveltyconcepts.com,Legal,Legal Assistant,5030,Male,+233207022705,2019-02-22
Kojo,Turkson,kojo.turkson.1381@thenoveltyconcepts.com,Operations,Facility Coordinator,7102,Male,+233203518452,2020-10-17
Abigail,Baah,abigail.baah.1382@thenoveltyconcepts.com,Operations,Logistics Coordinator,4764,Male,+233201994325,2022-04-14
Kwesi,Adjei,kwesi.adjei.1383@thenoveltyconcepts.com,Sales,Sales Manager,21425,Female,+233208242923,2022-07-23
Akua,Yiadom,akua.yiadom.1384@thenoveltyconcepts.com,Legal,Compliance Officer,6917,Male,+233204742226,2025-04-03
Daniel,Yiadom,daniel.yiadom.1385@thenoveltyconcepts.com,IT,Software Engineer,4195,Male,+233209667868,2018-03-14
Kojo,Acheampong,kojo.acheampong.1386@thenoveltyconcepts.com,Legal,Paralegal,6960,Female,+233204726693,2025-08-11
Akua,Acheampong,akua.acheampong.1387@thenoveltyconcepts.com,Legal,Paralegal,9266,Female,+233206612847,2021-11-01
Abena,Appiah,abena.appiah.1388@thenoveltyconcepts.com,IT,QA Analyst,6080,Male,+233205457252,2024-07-17
Daniel,Appiah,daniel.appiah.1389@thenoveltyconcepts.com,Operations,Operations Officer,5969,Male,+233208136197,2025-11-28
Kofi,Osei,kofi.osei.1390@thenoveltyconcepts.com,Marketing,Content Creator,8059,Male,+233207763645,2023-01-10
Abena,Osei,abena.osei.1391@thenoveltyconcepts.com,Sales,Business Development Assoc.,3081,Female,+233208246549,2018-08-21
Akosua,Oppong,akosua.oppong.1392@thenoveltyconcepts.com,Sales,Account Executive,8811,Female,+233201299498,2022-02-28
Akosua,Danquah,akosua.danquah.1393@thenoveltyconcepts.com,IT,System Administrator,7331,Male,+233209820665,2024-01-20
Daniel,Adjei,daniel.adjei.1394@thenoveltyconcepts.com,Finance,Financial Analyst,3273,Female,+233204581889,2022-10-14
Sampson,Oppong,sampson.oppong.1395@thenoveltyconcepts.com,Finance,Auditor,5254,Female,+233204600989,2024-05-31
Daniel,Asare,daniel.asare.1396@thenoveltyconcepts.com,Marketing,Marketing Manager,16101,Male,+233206853886,2019-10-09
Kwaku,Osei,kwaku.osei.1397@thenoveltyconcepts.com,Legal,Compliance Officer,4749,Male,+233204529482,2025-04-21
Abena,Tetteh,abena.tetteh.1398@thenoveltyconcepts.com,Legal,Paralegal,3237,Male,+233207546333,2022-03-07
Isaac,Kwarteng,isaac.kwarteng.1399@thenoveltyconcepts.com,Operations,Operations Manager,16847,Male,+233207872293,2025-08-10
Kwame,Yiadom,kwame.yiadom.1400@thenoveltyconcepts.com,Legal,Paralegal,9699,Female,+233201136978,2022-12-04
Michael,Danquah,michael.danquah.1401@thenoveltyconcepts.com,IT,DevOps Engineer,9473,Male,+233205535624,2017-07-23
Sampson,Mensah,sampson.mensah.1402@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,3280,Female,+233208557862,2023-05-08
Samuel,Quansah,samuel.quansah.1403@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,10543,Female,+233201949693,2020-10-05
Kow,Amankwah,kow.amankwah.1404@thenoveltyconcepts.com,HR,Talent Acquisition Specialist,7649,Female,+233203316682,2024-03-03
Akosua,Frimpong,akosua.frimpong.1405@thenoveltyconcepts.com,Sales,Head of Sales,13710,Female,+233205899397,2017-02-23
Ama,Frimpong,ama.frimpong.1406@thenoveltyconcepts.com,Marketing,SEO Specialist,10128,Female,+233207195287,2021-05-16
Adjoa,Sarpong,adjoa.sarpong.1407@thenoveltyconcepts.com,Legal,Legal Manager,24406,Male,+233205661963,2023-12-23
Kofi,Oppong,kofi.oppong.1408@thenoveltyconcepts.com,Finance,Accountant,5121,Male,+233203733056,2017-10-08
Emmanuel,Mensah,emmanuel.mensah.1409@thenoveltyconcepts.com,Sales,Account Executive,5835,Male,+233208021229,2019-04-09
Samuel,Adu,samuel.adu.1410@thenoveltyconcepts.com,IT,Software Engineer,7290,Female,+233202734715,2021-06-17
Abena,Asare,abena.asare.1411@thenoveltyconcepts.com,IT,Software Engineer,9363,Male,+233208851410,2023-03-11
Sampson,Amankwah,sampson.amankwah.1412@thenoveltyconcepts.com,Marketing,Marketing Executive,6585,Male,+233206503984,2025-10-24
Gifty,Mensah,gifty.mensah.1413@thenoveltyconcepts.com,Legal,Legal Manager,23400,Male,+233209508668,2017-10-24
Gifty,Boateng,gifty.boateng.1414@thenoveltyconcepts.com,Legal,Legal Manager,18190,Female,+233205679005,2018-07-21
Abena,Tetteh,abena.tetteh.1415@thenoveltyconcepts.com,IT,DevOps Engineer,8213,Male,+233204291374,2024-02-29
Emmanuel,Adjei,emmanuel.adjei.1416@thenoveltyconcepts.com,Finance,Auditor,3952,Female,+233203600174,2019-12-13
Nana,Nkansah,nana.nkansah.1417@thenoveltyconcepts.com,Finance,Auditor,10980,Female,+233201072440,2020-12-04
Kwaku,Adjei,kwaku.adjei.1418@thenoveltyconcepts.com,Legal,Legal Assistant,3343,Female,+233208156430,2022-01-21
Samuel,Frimpong,samuel.frimpong.1419@thenoveltyconcepts.com,HR,HR Assistant,4185,Female,+233201392594,2021-09-07
Akua,Osei,akua.osei.1420@thenoveltyconcepts.com,IT,QA Analyst,10042,Male,+233201618715,2024-12-22
Afia,Asare,afia.asare.1421@thenoveltyconcepts.com,Finance,Auditor,8631,Male,+233207370396,2016-03-25
Daniel,Tetteh,daniel.tetteh.1422@thenoveltyconcepts.com,Operations,Operations Officer,4934,Female,+233202362807,2025-07-05
Prince,Kwarteng,prince.kwarteng.1423@thenoveltyconcepts.com,Marketing,SEO Specialist,8510,Male,+233205174833,2025-10-29
Akosua,Yeboah,akosua.yeboah.1424@thenoveltyconcepts.com,Operations,Admin Assistant,10617,Male,+233203562284,2024-09-26
Kwaku,Mensah,kwaku.mensah.1425@thenoveltyconcepts.com,Legal,Paralegal,9431,Female,+233206814492,2022-06-19
Isaac,Quansah,isaac.quansah.1426@thenoveltyconcepts.com,HR,HR Officer,4939,Female,+233208901685,2025-12-08
Yaa,Osei,yaa.osei.1427@thenoveltyconcepts.com,Sales,Sales Representative,10832,Male,+233203068242,2022-06-26
Afia,Oppong,afia.oppong.1428@thenoveltyconcepts.com,Sales,Account Executive,8605,Male,+233204416760,2018-06-27
Prince,Donkor,prince.donkor.1429@thenoveltyconcepts.com,Marketing,Marketing Manager,15403,Female,+233203299397,2018-03-06
Akosua,Donkor,akosua.donkor.1430@thenoveltyconcepts.com,Sales,Sales Representative,9189,Male,+233208089054,2024-10-21
Michael,Mensah,michael.mensah.1431@thenoveltyconcepts.com,Finance,Accountant,9239,Male,+233209598404,2021-06-26
