email,title,description,status,progress
michael.gyamfi.56@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,47
michael.gyamfi.56@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,12
michael.gyamfi.56@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
daniel.annan.1665@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
daniel.annan.1665@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,73
ebenezer.mensah.1111@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,50
ebenezer.mensah.1111@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
ebenezer.mensah.1111@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
akosua.turkson.1640@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
ama.boateng.1590@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,30
kwesi.yeboah.689@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
kwesi.yeboah.689@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
kow.tetteh.1503@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
kow.tetteh.1503@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
kow.tetteh.1503@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
samuel.sarpong.750@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,66
samuel.sarpong.750@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
samuel.sarpong.750@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
maame.baah.1251@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
maame.baah.1251@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
maame.baah.1251@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,67
sampson.asare.1993@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
sampson.asare.1993@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
sampson.asare.1993@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
yaa.osei.800@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
adjoa.appiah.1265@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
adjoa.appiah.1265@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,59
abena.adu.1890@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
abena.adu.1031@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
abena.adu.1031@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
kwame.donkor.1007@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
kwame.donkor.1007@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
kwame.donkor.1007@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,18
yaa.yiadom.460@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,50
yaw.frimpong.1691@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,12
yaw.frimpong.1691@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
kow.baah.918@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
kofi.asare.840@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,29
kofi.asare.840@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
abigail.mensah.357@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,20
abigail.mensah.357@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
abigail.mensah.357@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
kow.boateng.562@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
kow.boateng.562@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,51
gifty.boateng.1414@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,47
gifty.boateng.1414@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
gifty.boateng.1414@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
abigail.boateng.1135@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
abigail.boateng.1135@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
yaw.yeboah.652@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
yaw.yeboah.652@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
yaw.yeboah.652@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
kojo.bonsu.330@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
nana.yiadom.542@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
nana.yiadom.542@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,16
nana.yiadom.542@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
akosua.oppong.1392@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,56
akosua.oppong.1392@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
emmanuel.mensah.1409@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
nana.frimpong.195@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
nana.frimpong.195@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,80
abigail.owusu.521@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
abigail.owusu.521@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
nana.osei.1601@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
afia.nkansah.1862@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,41
yaw.yeboah.290@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
samuel.mensah.373@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
kwaku.osei.1440@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
kwaku.osei.1440@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
rita.boateng.486@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
isaac.annan.244@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
isaac.annan.244@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
ebenezer.adu.766@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,10
ebenezer.adu.766@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
michael.asare.62@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
michael.asare.62@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
michael.asare.62@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
kwame.nkansah.1062@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
kwame.nkansah.1062@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
yaw.turkson.282@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
michael.amankwah.253@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
michael.amankwah.253@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
michael.amankwah.253@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
emmanuel.osei.1@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
emmanuel.frimpong.723@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,67
kwame.acheampong.1256@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
abigail.amankwah.754@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
abigail.amankwah.754@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
adjoa.acheampong.1000@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
adjoa.acheampong.1000@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
adjoa.acheampong.1000@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
kofi.quansah.1026@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,66
nana.bonsu.1612@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
kow.gyamfi.472@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,59
nana.tetteh.1114@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,72
nana.tetteh.1114@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
kwaku.owusu.51@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,COMPLETED,100
daniel.sarpong.1298@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,73
daniel.sarpong.1298@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
daniel.sarpong.1298@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,16
ama.osei.1804@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,65
ama.osei.1804@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
ama.osei.1804@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
kwaku.bonsu.927@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,14
kwaku.bonsu.927@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
akua.asare.757@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,COMPLETED,100
afia.bonsu.706@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,10
afia.bonsu.706@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
adjoa.donkor.694@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
adjoa.donkor.694@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
kwesi.sarpong.1455@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
afia.adu.1441@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
afia.adu.1441@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,COMPLETED,100
afia.adu.1441@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
ebenezer.sarpong.780@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
ebenezer.sarpong.780@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,44
kojo.baah.876@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
rita.yiadom.887@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
rita.adjei.246@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
abigail.nkansah.874@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,NOT_STARTED,0
adjoa.tetteh.1347@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,MISSED,0
blessing.appiah.1339@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,20
samuel.bonsu.1846@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
samuel.bonsu.1846@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
ama.bonsu.1783@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
kwame.yiadom.1400@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
kwame.yiadom.1400@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
kwame.yiadom.1400@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
gifty.bonsu.1655@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
gifty.bonsu.1655@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
daniel.annan.790@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
daniel.annan.790@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",IN_PROGRESS,81
gifty.asare.543@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
akosua.yeboah.1662@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,90
prince.quansah.304@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,55
prince.quansah.304@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
prince.quansah.304@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
akosua.quansah.1620@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,13
akosua.quansah.1620@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
akosua.quansah.1620@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
gifty.owusu.444@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,MISSED,0
gifty.owusu.444@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,20
kofi.osei.1390@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
kofi.osei.1390@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
patricia.asare.1859@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
patricia.asare.1859@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,IN_PROGRESS,42
patricia.asare.1859@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
daniel.kwarteng.1527@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
daniel.kwarteng.1527@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",NOT_STARTED,0
daniel.kwarteng.1527@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",MISSED,0
rita.bonsu.1329@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,43
rita.bonsu.1329@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
rita.bonsu.1329@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
samuel.nkansah.198@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,27
sampson.asare.1363@thenoveltyconcepts.com,Compliance,Ensure 100% adherence to new safety protocols,NOT_STARTED,0
sampson.asare.1363@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
sampson.asare.1363@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),MISSED,0
kow.gyamfi.1378@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
kow.gyamfi.1378@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,25
samuel.asare.1791@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
samuel.asare.1791@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,IN_PROGRESS,44
blessing.nkansah.251@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,MISSED,0
akosua.kwarteng.760@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
akosua.kwarteng.760@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
daniel.turkson.1971@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,IN_PROGRESS,86
daniel.turkson.1971@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),IN_PROGRESS,80
patricia.asare.1752@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,MISSED,0
abena.turkson.1231@thenoveltyconcepts.com,Skill Acquisition,Complete advanced certification,NOT_STARTED,0
patricia.baah.1940@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),COMPLETED,100
akosua.gyamfi.1304@thenoveltyconcepts.com,Sales Target,"Achieve Q1 sales quota of GHS 50,000",COMPLETED,100
prince.amankwah.961@thenoveltyconcepts.com,Leadership,Mentor 2 junior staff members,NOT_STARTED,0
prince.amankwah.961@thenoveltyconcepts.com,Documentation,Update standard operating procedures (SOPs),NOT_STARTED,0
prince.amankwah.961@thenoveltyconcepts.com,Improve efficiency,Reduce turnaround time by 10%,COMPLETED,100
