email,leaveType,daysAllocated,year,daysUsed
emmanuel.osei.1202@thenoveltyconcepts.com,Casual Leave,8,2026,0
emmanuel.osei.1202@thenoveltyconcepts.com,Study Leave,10,2026,0
emmanuel.osei.1202@thenoveltyconcepts.com,Maternity Leave,60,2026,0
rita.asare.1203@thenoveltyconcepts.com,Annual Leave,15,2026,10
rita.asare.1203@thenoveltyconcepts.com,Sick Leave,14,2026,0
rita.asare.1203@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
rita.asare.1203@thenoveltyconcepts.com,Casual Leave,5,2026,0
rita.asare.1203@thenoveltyconcepts.com,Study Leave,19,2026,0
rita.asare.1203@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.turkson.1204@thenoveltyconcepts.com,Annual Leave,18,2026,0
emmanuel.turkson.1204@thenoveltyconcepts.com,Sick Leave,19,2026,0
emmanuel.turkson.1204@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
emmanuel.turkson.1204@thenoveltyconcepts.com,Casual Leave,5,2026,0
emmanuel.turkson.1204@thenoveltyconcepts.com,Study Leave,10,2026,0
emmanuel.turkson.1204@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akosua.annan.1205@thenoveltyconcepts.com,Annual Leave,26,2026,0
akosua.annan.1205@thenoveltyconcepts.com,Sick Leave,19,2026,0
akosua.annan.1205@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
akosua.annan.1205@thenoveltyconcepts.com,Casual Leave,8,2026,0
akosua.annan.1205@thenoveltyconcepts.com,Study Leave,17,2026,0
akosua.annan.1205@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akosua.acheampong.1206@thenoveltyconcepts.com,Annual Leave,30,2026,9
akosua.acheampong.1206@thenoveltyconcepts.com,Sick Leave,18,2026,1
akosua.acheampong.1206@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
akosua.acheampong.1206@thenoveltyconcepts.com,Casual Leave,7,2026,0
akosua.acheampong.1206@thenoveltyconcepts.com,Study Leave,11,2026,0
akosua.acheampong.1206@thenoveltyconcepts.com,Paternity Leave,5,2026,0
emmanuel.danquah.1207@thenoveltyconcepts.com,Annual Leave,29,2026,7
emmanuel.danquah.1207@thenoveltyconcepts.com,Sick Leave,14,2026,0
emmanuel.danquah.1207@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
emmanuel.danquah.1207@thenoveltyconcepts.com,Casual Leave,5,2026,0
emmanuel.danquah.1207@thenoveltyconcepts.com,Study Leave,17,2026,0
emmanuel.danquah.1207@thenoveltyconcepts.com,Paternity Leave,5,2026,0
maame.donkor.1208@thenoveltyconcepts.com,Annual Leave,26,2026,10
maame.donkor.1208@thenoveltyconcepts.com,Sick Leave,21,2026,2
maame.donkor.1208@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
maame.donkor.1208@thenoveltyconcepts.com,Casual Leave,6,2026,0
maame.donkor.1208@thenoveltyconcepts.com,Study Leave,15,2026,0
maame.donkor.1208@thenoveltyconcepts.com,Paternity Leave,5,2026,0
rita.tetteh.1209@thenoveltyconcepts.com,Annual Leave,17,2026,0
rita.tetteh.1209@thenoveltyconcepts.com,Sick Leave,18,2026,0
rita.tetteh.1209@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
rita.tetteh.1209@thenoveltyconcepts.com,Casual Leave,9,2026,0
rita.tetteh.1209@thenoveltyconcepts.com,Study Leave,17,2026,0
rita.tetteh.1209@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.nkansah.1210@thenoveltyconcepts.com,Annual Leave,24,2026,0
kwame.nkansah.1210@thenoveltyconcepts.com,Sick Leave,16,2026,0
kwame.nkansah.1210@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwame.nkansah.1210@thenoveltyconcepts.com,Casual Leave,9,2026,0
kwame.nkansah.1210@thenoveltyconcepts.com,Study Leave,15,2026,0
kwame.nkansah.1210@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.owusu.1211@thenoveltyconcepts.com,Annual Leave,22,2026,0
akua.owusu.1211@thenoveltyconcepts.com,Sick Leave,18,2026,0
akua.owusu.1211@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
akua.owusu.1211@thenoveltyconcepts.com,Casual Leave,5,2026,0
akua.owusu.1211@thenoveltyconcepts.com,Study Leave,14,2026,0
akua.owusu.1211@thenoveltyconcepts.com,Paternity Leave,5,2026,0
afia.adjei.1212@thenoveltyconcepts.com,Annual Leave,16,2026,0
afia.adjei.1212@thenoveltyconcepts.com,Sick Leave,16,2026,0
afia.adjei.1212@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
afia.adjei.1212@thenoveltyconcepts.com,Casual Leave,6,2026,0
afia.adjei.1212@thenoveltyconcepts.com,Study Leave,12,2026,0
afia.adjei.1212@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwame.yiadom.1213@thenoveltyconcepts.com,Annual Leave,28,2026,0
kwame.yiadom.1213@thenoveltyconcepts.com,Sick Leave,19,2026,0
kwame.yiadom.1213@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
kwame.yiadom.1213@thenoveltyconcepts.com,Casual Leave,8,2026,0
kwame.yiadom.1213@thenoveltyconcepts.com,Study Leave,17,2026,0
kwame.yiadom.1213@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaw.adu.1214@thenoveltyconcepts.com,Annual Leave,21,2026,0
yaw.adu.1214@thenoveltyconcepts.com,Sick Leave,17,2026,0
yaw.adu.1214@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
yaw.adu.1214@thenoveltyconcepts.com,Casual Leave,9,2026,0
yaw.adu.1214@thenoveltyconcepts.com,Study Leave,15,2026,0
yaw.adu.1214@thenoveltyconcepts.com,Paternity Leave,5,2026,0
patricia.nkansah.1215@thenoveltyconcepts.com,Annual Leave,18,2026,0
patricia.nkansah.1215@thenoveltyconcepts.com,Sick Leave,16,2026,0
patricia.nkansah.1215@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
patricia.nkansah.1215@thenoveltyconcepts.com,Casual Leave,8,2026,0
patricia.nkansah.1215@thenoveltyconcepts.com,Study Leave,15,2026,0
patricia.nkansah.1215@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.donkor.1216@thenoveltyconcepts.com,Annual Leave,20,2026,0
kwame.donkor.1216@thenoveltyconcepts.com,Sick Leave,20,2026,0
kwame.donkor.1216@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
kwame.donkor.1216@thenoveltyconcepts.com,Casual Leave,10,2026,0
kwame.donkor.1216@thenoveltyconcepts.com,Study Leave,16,2026,0
kwame.donkor.1216@thenoveltyconcepts.com,Maternity Leave,60,2026,0
prince.adu.1217@thenoveltyconcepts.com,Annual Leave,17,2026,7
prince.adu.1217@thenoveltyconcepts.com,Sick Leave,20,2026,0
prince.adu.1217@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
prince.adu.1217@thenoveltyconcepts.com,Casual Leave,7,2026,0
prince.adu.1217@thenoveltyconcepts.com,Study Leave,18,2026,0
prince.adu.1217@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.quansah.1218@thenoveltyconcepts.com,Annual Leave,22,2026,0
emmanuel.quansah.1218@thenoveltyconcepts.com,Sick Leave,17,2026,0
emmanuel.quansah.1218@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
emmanuel.quansah.1218@thenoveltyconcepts.com,Casual Leave,9,2026,0
emmanuel.quansah.1218@thenoveltyconcepts.com,Study Leave,12,2026,0
emmanuel.quansah.1218@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwesi.annan.1219@thenoveltyconcepts.com,Annual Leave,20,2026,0
kwesi.annan.1219@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwesi.annan.1219@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwesi.annan.1219@thenoveltyconcepts.com,Casual Leave,8,2026,0
kwesi.annan.1219@thenoveltyconcepts.com,Study Leave,12,2026,0
kwesi.annan.1219@thenoveltyconcepts.com,Paternity Leave,5,2026,0
yaw.quansah.1220@thenoveltyconcepts.com,Annual Leave,17,2026,0
yaw.quansah.1220@thenoveltyconcepts.com,Sick Leave,17,2026,0
yaw.quansah.1220@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
yaw.quansah.1220@thenoveltyconcepts.com,Casual Leave,6,2026,0
yaw.quansah.1220@thenoveltyconcepts.com,Study Leave,18,2026,0
yaw.quansah.1220@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kofi.sarpong.1221@thenoveltyconcepts.com,Annual Leave,28,2026,0
kofi.sarpong.1221@thenoveltyconcepts.com,Sick Leave,15,2026,0
kofi.sarpong.1221@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kofi.sarpong.1221@thenoveltyconcepts.com,Casual Leave,10,2026,0
kofi.sarpong.1221@thenoveltyconcepts.com,Study Leave,19,2026,0
kofi.sarpong.1221@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.gyamfi.1222@thenoveltyconcepts.com,Annual Leave,26,2026,0
maame.gyamfi.1222@thenoveltyconcepts.com,Sick Leave,15,2026,0
maame.gyamfi.1222@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
maame.gyamfi.1222@thenoveltyconcepts.com,Casual Leave,6,2026,0
maame.gyamfi.1222@thenoveltyconcepts.com,Study Leave,16,2026,0
maame.gyamfi.1222@thenoveltyconcepts.com,Maternity Leave,60,2026,0
daniel.kwarteng.1223@thenoveltyconcepts.com,Annual Leave,15,2026,0
daniel.kwarteng.1223@thenoveltyconcepts.com,Sick Leave,19,2026,0
daniel.kwarteng.1223@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
daniel.kwarteng.1223@thenoveltyconcepts.com,Casual Leave,6,2026,0
daniel.kwarteng.1223@thenoveltyconcepts.com,Study Leave,14,2026,0
daniel.kwarteng.1223@thenoveltyconcepts.com,Maternity Leave,60,2026,0
michael.adjei.1224@thenoveltyconcepts.com,Annual Leave,22,2026,7
michael.adjei.1224@thenoveltyconcepts.com,Sick Leave,15,2026,0
michael.adjei.1224@thenoveltyconcepts.com,Compassionate Leave,9,2026,3
michael.adjei.1224@thenoveltyconcepts.com,Casual Leave,6,2026,0
michael.adjei.1224@thenoveltyconcepts.com,Study Leave,19,2026,0
michael.adjei.1224@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.danquah.1225@thenoveltyconcepts.com,Annual Leave,23,2026,0
patricia.danquah.1225@thenoveltyconcepts.com,Sick Leave,20,2026,0
patricia.danquah.1225@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
patricia.danquah.1225@thenoveltyconcepts.com,Casual Leave,6,2026,0
patricia.danquah.1225@thenoveltyconcepts.com,Study Leave,16,2026,0
patricia.danquah.1225@thenoveltyconcepts.com,Maternity Leave,60,2026,0
rita.yeboah.1226@thenoveltyconcepts.com,Annual Leave,20,2026,0
rita.yeboah.1226@thenoveltyconcepts.com,Sick Leave,18,2026,0
rita.yeboah.1226@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
rita.yeboah.1226@thenoveltyconcepts.com,Casual Leave,8,2026,0
rita.yeboah.1226@thenoveltyconcepts.com,Study Leave,15,2026,0
rita.yeboah.1226@thenoveltyconcepts.com,Maternity Leave,60,2026,0
gifty.nkansah.1227@thenoveltyconcepts.com,Annual Leave,24,2026,0
gifty.nkansah.1227@thenoveltyconcepts.com,Sick Leave,15,2026,0
gifty.nkansah.1227@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
gifty.nkansah.1227@thenoveltyconcepts.com,Casual Leave,7,2026,0
gifty.nkansah.1227@thenoveltyconcepts.com,Study Leave,10,2026,0
gifty.nkansah.1227@thenoveltyconcepts.com,Paternity Leave,5,2026,0
rita.mensah.1228@thenoveltyconcepts.com,Annual Leave,27,2026,0
rita.mensah.1228@thenoveltyconcepts.com,Sick Leave,18,2026,0
rita.mensah.1228@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
rita.mensah.1228@thenoveltyconcepts.com,Casual Leave,5,2026,0
rita.mensah.1228@thenoveltyconcepts.com,Study Leave,17,2026,0
rita.mensah.1228@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaa.owusu.1229@thenoveltyconcepts.com,Annual Leave,20,2026,0
yaa.owusu.1229@thenoveltyconcepts.com,Sick Leave,14,2026,0
yaa.owusu.1229@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
yaa.owusu.1229@thenoveltyconcepts.com,Casual Leave,10,2026,0
yaa.owusu.1229@thenoveltyconcepts.com,Study Leave,12,2026,0
yaa.owusu.1229@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.bonsu.1230@thenoveltyconcepts.com,Annual Leave,30,2026,0
patricia.bonsu.1230@thenoveltyconcepts.com,Sick Leave,17,2026,0
patricia.bonsu.1230@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
patricia.bonsu.1230@thenoveltyconcepts.com,Casual Leave,5,2026,0
patricia.bonsu.1230@thenoveltyconcepts.com,Study Leave,16,2026,0
patricia.bonsu.1230@thenoveltyconcepts.com,Paternity Leave,5,2026,0
abena.turkson.1231@thenoveltyconcepts.com,Annual Leave,26,2026,0
abena.turkson.1231@thenoveltyconcepts.com,Sick Leave,21,2026,0
abena.turkson.1231@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
abena.turkson.1231@thenoveltyconcepts.com,Casual Leave,9,2026,0
abena.turkson.1231@thenoveltyconcepts.com,Study Leave,14,2026,0
abena.turkson.1231@thenoveltyconcepts.com,Paternity Leave,5,2026,0
nana.donkor.1232@thenoveltyconcepts.com,Annual Leave,26,2026,0
nana.donkor.1232@thenoveltyconcepts.com,Sick Leave,20,2026,0
nana.donkor.1232@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
nana.donkor.1232@thenoveltyconcepts.com,Casual Leave,7,2026,0
nana.donkor.1232@thenoveltyconcepts.com,Study Leave,12,2026,0
nana.donkor.1232@thenoveltyconcepts.com,Maternity Leave,60,2026,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Annual Leave,15,2026,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Sick Leave,16,2026,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Casual Leave,10,2026,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Study Leave,19,2026,0
samuel.kwarteng.1233@thenoveltyconcepts.com,Paternity Leave,5,2026,0
prince.adu.1234@thenoveltyconcepts.com,Annual Leave,27,2026,0
prince.adu.1234@thenoveltyconcepts.com,Sick Leave,14,2026,0
prince.adu.1234@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
prince.adu.1234@thenoveltyconcepts.com,Casual Leave,7,2026,0
prince.adu.1234@thenoveltyconcepts.com,Study Leave,16,2026,0
prince.adu.1234@thenoveltyconcepts.com,Paternity Leave,5,2026,0
rita.donkor.1235@thenoveltyconcepts.com,Annual Leave,20,2026,6
rita.donkor.1235@thenoveltyconcepts.com,Sick Leave,19,2026,0
rita.donkor.1235@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
rita.donkor.1235@thenoveltyconcepts.com,Casual Leave,10,2026,0
rita.donkor.1235@thenoveltyconcepts.com,Study Leave,10,2026,0
rita.donkor.1235@thenoveltyconcepts.com,Paternity Leave,5,2026,0
samuel.gyamfi.1236@thenoveltyconcepts.com,Annual Leave,25,2026,3
samuel.gyamfi.1236@thenoveltyconcepts.com,Sick Leave,20,2026,1
samuel.gyamfi.1236@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
samuel.gyamfi.1236@thenoveltyconcepts.com,Casual Leave,5,2026,0
samuel.gyamfi.1236@thenoveltyconcepts.com,Study Leave,12,2026,0
samuel.gyamfi.1236@thenoveltyconcepts.com,Paternity Leave,5,2026,0
emmanuel.mensah.1237@thenoveltyconcepts.com,Annual Leave,29,2026,0
emmanuel.mensah.1237@thenoveltyconcepts.com,Sick Leave,18,2026,0
emmanuel.mensah.1237@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
emmanuel.mensah.1237@thenoveltyconcepts.com,Casual Leave,6,2026,0
emmanuel.mensah.1237@thenoveltyconcepts.com,Study Leave,18,2026,0
emmanuel.mensah.1237@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwesi.tetteh.1238@thenoveltyconcepts.com,Annual Leave,26,2026,7
kwesi.tetteh.1238@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwesi.tetteh.1238@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
kwesi.tetteh.1238@thenoveltyconcepts.com,Casual Leave,5,2026,0
kwesi.tetteh.1238@thenoveltyconcepts.com,Study Leave,16,2026,0
kwesi.tetteh.1238@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaw.nkansah.1239@thenoveltyconcepts.com,Annual Leave,30,2026,0
yaw.nkansah.1239@thenoveltyconcepts.com,Sick Leave,16,2026,0
yaw.nkansah.1239@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
yaw.nkansah.1239@thenoveltyconcepts.com,Casual Leave,5,2026,0
yaw.nkansah.1239@thenoveltyconcepts.com,Study Leave,17,2026,0
yaw.nkansah.1239@thenoveltyconcepts.com,Paternity Leave,5,2026,0
prince.boateng.1240@thenoveltyconcepts.com,Annual Leave,15,2026,0
prince.boateng.1240@thenoveltyconcepts.com,Sick Leave,15,2026,0
prince.boateng.1240@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
prince.boateng.1240@thenoveltyconcepts.com,Casual Leave,10,2026,0
prince.boateng.1240@thenoveltyconcepts.com,Study Leave,14,2026,0
prince.boateng.1240@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.bonsu.1241@thenoveltyconcepts.com,Annual Leave,18,2026,0
akua.bonsu.1241@thenoveltyconcepts.com,Sick Leave,17,2026,0
akua.bonsu.1241@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
akua.bonsu.1241@thenoveltyconcepts.com,Casual Leave,6,2026,0
akua.bonsu.1241@thenoveltyconcepts.com,Study Leave,11,2026,0
akua.bonsu.1241@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.turkson.1242@thenoveltyconcepts.com,Annual Leave,27,2026,0
akua.turkson.1242@thenoveltyconcepts.com,Sick Leave,18,2026,0
akua.turkson.1242@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
akua.turkson.1242@thenoveltyconcepts.com,Casual Leave,6,2026,0
akua.turkson.1242@thenoveltyconcepts.com,Study Leave,11,2026,0
akua.turkson.1242@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kofi.amankwah.1243@thenoveltyconcepts.com,Annual Leave,17,2026,0
kofi.amankwah.1243@thenoveltyconcepts.com,Sick Leave,21,2026,0
kofi.amankwah.1243@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
kofi.amankwah.1243@thenoveltyconcepts.com,Casual Leave,8,2026,0
kofi.amankwah.1243@thenoveltyconcepts.com,Study Leave,14,2026,0
kofi.amankwah.1243@thenoveltyconcepts.com,Maternity Leave,60,2026,0
yaw.kwarteng.1244@thenoveltyconcepts.com,Annual Leave,26,2026,0
yaw.kwarteng.1244@thenoveltyconcepts.com,Sick Leave,20,2026,0
yaw.kwarteng.1244@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
yaw.kwarteng.1244@thenoveltyconcepts.com,Casual Leave,10,2026,0
yaw.kwarteng.1244@thenoveltyconcepts.com,Study Leave,19,2026,0
yaw.kwarteng.1244@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwaku.frimpong.1245@thenoveltyconcepts.com,Annual Leave,25,2026,0
kwaku.frimpong.1245@thenoveltyconcepts.com,Sick Leave,20,2026,0
kwaku.frimpong.1245@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kwaku.frimpong.1245@thenoveltyconcepts.com,Casual Leave,7,2026,0
kwaku.frimpong.1245@thenoveltyconcepts.com,Study Leave,16,2026,0
kwaku.frimpong.1245@thenoveltyconcepts.com,Maternity Leave,60,2026,0
akua.osei.1246@thenoveltyconcepts.com,Annual Leave,21,2026,0
akua.osei.1246@thenoveltyconcepts.com,Sick Leave,21,2026,0
akua.osei.1246@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
akua.osei.1246@thenoveltyconcepts.com,Casual Leave,9,2026,0
akua.osei.1246@thenoveltyconcepts.com,Study Leave,15,2026,0
akua.osei.1246@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ama.bonsu.1247@thenoveltyconcepts.com,Annual Leave,16,2026,0
ama.bonsu.1247@thenoveltyconcepts.com,Sick Leave,14,2026,0
ama.bonsu.1247@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
ama.bonsu.1247@thenoveltyconcepts.com,Casual Leave,10,2026,0
ama.bonsu.1247@thenoveltyconcepts.com,Study Leave,15,2026,0
ama.bonsu.1247@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kojo.tetteh.1248@thenoveltyconcepts.com,Annual Leave,21,2026,0
kojo.tetteh.1248@thenoveltyconcepts.com,Sick Leave,17,2026,0
kojo.tetteh.1248@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
kojo.tetteh.1248@thenoveltyconcepts.com,Casual Leave,6,2026,0
kojo.tetteh.1248@thenoveltyconcepts.com,Study Leave,12,2026,0
kojo.tetteh.1248@thenoveltyconcepts.com,Paternity Leave,5,2026,0
isaac.owusu.1249@thenoveltyconcepts.com,Annual Leave,22,2026,0
isaac.owusu.1249@thenoveltyconcepts.com,Sick Leave,15,2026,0
isaac.owusu.1249@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
isaac.owusu.1249@thenoveltyconcepts.com,Casual Leave,9,2026,0
isaac.owusu.1249@thenoveltyconcepts.com,Study Leave,19,2026,0
isaac.owusu.1249@thenoveltyconcepts.com,Paternity Leave,5,2026,0
blessing.boateng.1250@thenoveltyconcepts.com,Annual Leave,18,2026,0
blessing.boateng.1250@thenoveltyconcepts.com,Sick Leave,20,2026,0
blessing.boateng.1250@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
blessing.boateng.1250@thenoveltyconcepts.com,Casual Leave,10,2026,0
blessing.boateng.1250@thenoveltyconcepts.com,Study Leave,17,2026,0
blessing.boateng.1250@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.baah.1251@thenoveltyconcepts.com,Annual Leave,25,2026,8
maame.baah.1251@thenoveltyconcepts.com,Sick Leave,17,2026,0
maame.baah.1251@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
maame.baah.1251@thenoveltyconcepts.com,Casual Leave,5,2026,0
maame.baah.1251@thenoveltyconcepts.com,Study Leave,15,2026,0
maame.baah.1251@thenoveltyconcepts.com,Maternity Leave,60,2026,60
afia.acheampong.1252@thenoveltyconcepts.com,Annual Leave,27,2026,4
afia.acheampong.1252@thenoveltyconcepts.com,Sick Leave,16,2026,0
afia.acheampong.1252@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
afia.acheampong.1252@thenoveltyconcepts.com,Casual Leave,6,2026,0
afia.acheampong.1252@thenoveltyconcepts.com,Study Leave,10,2026,0
afia.acheampong.1252@thenoveltyconcepts.com,Paternity Leave,5,2026,0
prince.mensah.1253@thenoveltyconcepts.com,Annual Leave,22,2026,0
prince.mensah.1253@thenoveltyconcepts.com,Sick Leave,21,2026,0
prince.mensah.1253@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
prince.mensah.1253@thenoveltyconcepts.com,Casual Leave,7,2026,0
prince.mensah.1253@thenoveltyconcepts.com,Study Leave,19,2026,0
prince.mensah.1253@thenoveltyconcepts.com,Paternity Leave,5,2026,0
daniel.gyamfi.1254@thenoveltyconcepts.com,Annual Leave,20,2026,0
daniel.gyamfi.1254@thenoveltyconcepts.com,Sick Leave,14,2026,0
daniel.gyamfi.1254@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
daniel.gyamfi.1254@thenoveltyconcepts.com,Casual Leave,8,2026,0
daniel.gyamfi.1254@thenoveltyconcepts.com,Study Leave,11,2026,0
daniel.gyamfi.1254@thenoveltyconcepts.com,Paternity Leave,5,2026,0
